level page_num block_num par_num line_num word_num left top width height conf text
1 1 0 0 0 0 0 0 6623 4678 -1
2 1 1 0 0 0 42 109 8 4457 -1
3 1 1 1 0 0 42 109 8 4457 -1
4 1 1 1 1 0 42 109 8 4457 -1
5 1 1 1 1 1 42 109 8 4457 95
2 1 2 0 0 0 2592 456 59 1 -1
3 1 2 1 0 0 2592 456 59 1 -1
4 1 2 1 1 0 2592 456 59 1 -1
5 1 2 1 1 1 2592 456 59 1 95
2 1 3 0 0 0 2901 460 123 1 -1
3 1 3 1 0 0 2901 460 123 1 -1
4 1 3 1 1 0 2901 460 123 1 -1
5 1 3 1 1 1 2901 460 123 1 95
2 1 4 0 0 0 3242 460 123 1 -1
3 1 4 1 0 0 3242 460 123 1 -1
4 1 4 1 1 0 3242 460 123 1 -1
5 1 4 1 1 1 3242 460 123 1 95
2 1 5 0 0 0 3242 329 3 178 -1
3 1 5 1 0 0 3242 329 3 178 -1
4 1 5 1 1 0 3242 329 3 178 -1
5 1 5 1 1 1 3242 329 3 178 95
2 1 6 0 0 0 2592 456 1 47 -1
3 1 6 1 0 0 2592 456 1 47 -1
4 1 6 1 1 0 2592 456 1 47 -1
5 1 6 1 1 1 2592 456 1 47 95
2 1 7 0 0 0 2650 456 1 47 -1
3 1 7 1 0 0 2650 456 1 47 -1
4 1 7 1 1 0 2650 456 1 47 -1
5 1 7 1 1 1 2650 456 1 47 95
2 1 8 0 0 0 2901 460 1 47 -1
3 1 8 1 0 0 2901 460 1 47 -1
4 1 8 1 1 0 2901 460 1 47 -1
5 1 8 1 1 1 2901 460 1 47 95
2 1 9 0 0 0 3023 460 1 47 -1
3 1 9 1 0 0 3023 460 1 47 -1
4 1 9 1 1 0 3023 460 1 47 -1
5 1 9 1 1 1 3023 460 1 47 95
2 1 10 0 0 0 3364 460 1 47 -1
3 1 10 1 0 0 3364 460 1 47 -1
4 1 10 1 1 0 3364 460 1 47 -1
5 1 10 1 1 1 3364 460 1 47 95
2 1 11 0 0 0 2592 502 59 1 -1
3 1 11 1 0 0 2592 502 59 1 -1
4 1 11 1 1 0 2592 502 59 1 -1
5 1 11 1 1 1 2592 502 59 1 95
2 1 12 0 0 0 2901 506 123 1 -1
3 1 12 1 0 0 2901 506 123 1 -1
4 1 12 1 1 0 2901 506 123 1 -1
5 1 12 1 1 1 2901 506 123 1 95
2 1 13 0 0 0 3242 506 123 1 -1
3 1 13 1 0 0 3242 506 123 1 -1
4 1 13 1 1 0 3242 506 123 1 -1
5 1 13 1 1 1 3242 506 123 1 95
2 1 14 0 0 0 2035 1065 1587 3 -1
3 1 14 1 0 0 2035 1065 1587 3 -1
4 1 14 1 1 0 2035 1065 1587 3 -1
5 1 14 1 1 1 2035 1065 1587 3 95
2 1 15 0 0 0 2602 1072 39 1 -1
3 1 15 1 0 0 2602 1072 39 1 -1
4 1 15 1 1 0 2602 1072 39 1 -1
5 1 15 1 1 1 2602 1072 39 1 95
2 1 16 0 0 0 2602 1072 1 40 -1
3 1 16 1 0 0 2602 1072 1 40 -1
4 1 16 1 1 0 2602 1072 1 40 -1
5 1 16 1 1 1 2602 1072 1 40 95
2 1 17 0 0 0 2640 1072 1 40 -1
3 1 17 1 0 0 2640 1072 1 40 -1
4 1 17 1 1 0 2640 1072 1 40 -1
5 1 17 1 1 1 2640 1072 1 40 95
2 1 18 0 0 0 2640 1092 38 1 -1
3 1 18 1 0 0 2640 1092 38 1 -1
4 1 18 1 1 0 2640 1092 38 1 -1
5 1 18 1 1 1 2640 1092 38 1 95
2 1 19 0 0 0 2602 1111 39 1 -1
3 1 19 1 0 0 2602 1111 39 1 -1
4 1 19 1 1 0 2602 1111 39 1 -1
5 1 19 1 1 1 2602 1111 39 1 95
2 1 20 0 0 0 2677 1092 1 116 -1
3 1 20 1 0 0 2677 1092 1 116 -1
4 1 20 1 1 0 2677 1092 1 116 -1
5 1 20 1 1 1 2677 1092 1 116 95
2 1 21 0 0 0 2620 502 3 796 -1
3 1 21 1 0 0 2620 502 3 796 -1
4 1 21 1 1 0 2620 502 3 796 -1
5 1 21 1 1 1 2620 502 3 796 95
2 1 22 0 0 0 3302 506 3 792 -1
3 1 22 1 0 0 3302 506 3 792 -1
4 1 22 1 1 0 3302 506 3 792 -1
5 1 22 1 1 1 3302 506 3 792 95
2 1 23 0 0 0 2972 1440 24 1 -1
3 1 23 1 0 0 2972 1440 24 1 -1
4 1 23 1 1 0 2972 1440 24 1 -1
5 1 23 1 1 1 2972 1440 24 1 95
2 1 24 0 0 0 2968 1448 46 1 -1
3 1 24 1 0 0 2968 1448 46 1 -1
4 1 24 1 1 0 2968 1448 46 1 -1
5 1 24 1 1 1 2968 1448 46 1 95
2 1 25 0 0 0 2972 1440 1 18 -1
3 1 25 1 0 0 2972 1440 1 18 -1
4 1 25 1 1 0 2972 1440 1 18 -1
5 1 25 1 1 1 2972 1440 1 18 95
2 1 26 0 0 0 2995 1440 1 17 -1
3 1 26 1 0 0 2995 1440 1 17 -1
4 1 26 1 1 0 2995 1440 1 17 -1
5 1 26 1 1 1 2995 1440 1 17 95
2 1 27 0 0 0 2941 1693 44 1 -1
3 1 27 1 0 0 2941 1693 44 1 -1
4 1 27 1 1 0 2941 1693 44 1 -1
5 1 27 1 1 1 2941 1693 44 1 95
2 1 28 0 0 0 3621 1066 1 685 -1
3 1 28 1 0 0 3621 1066 1 685 -1
4 1 28 1 1 0 3621 1066 1 685 -1
5 1 28 1 1 1 3621 1066 1 685 95
2 1 29 0 0 0 2035 1066 1 685 -1
3 1 29 1 0 0 2035 1066 1 685 -1
4 1 29 1 1 0 2035 1066 1 685 -1
5 1 29 1 1 1 2035 1066 1 685 95
2 1 30 0 0 0 2035 1749 1587 3 -1
3 1 30 1 0 0 2035 1749 1587 3 -1
4 1 30 1 1 0 2035 1749 1587 3 -1
