level page_num block_num par_num line_num word_num left top width height conf text
1 1 0 0 0 0 0 0 6623 4678 -1
2 1 1 0 0 0 2444 477 58 1 -1
3 1 1 1 0 0 2444 477 58 1 -1
4 1 1 1 1 0 2444 477 58 1 -1
5 1 1 1 1 1 2444 477 58 1 95
2 1 2 0 0 0 2751 481 123 1 -1
3 1 2 1 0 0 2751 481 123 1 -1
4 1 2 1 1 0 2751 481 123 1 -1
5 1 2 1 1 1 2751 481 123 1 95
2 1 3 0 0 0 2751 350 4 177 -1
3 1 3 1 0 0 2751 350 4 177 -1
4 1 3 1 1 0 2751 350 4 177 -1
5 1 3 1 1 1 2751 350 4 177 95
2 1 4 0 0 0 2444 477 1 46 -1
3 1 4 1 0 0 2444 477 1 46 -1
4 1 4 1 1 0 2444 477 1 46 -1
5 1 4 1 1 1 2444 477 1 46 95
2 1 5 0 0 0 2501 477 1 46 -1
3 1 5 1 0 0 2501 477 1 46 -1
4 1 5 1 1 0 2501 477 1 46 -1
5 1 5 1 1 1 2501 477 1 46 95
2 1 6 0 0 0 2873 481 1 46 -1
3 1 6 1 0 0 2873 481 1 46 -1
4 1 6 1 1 0 2873 481 1 46 -1
5 1 6 1 1 1 2873 481 1 46 95
2 1 7 0 0 0 2444 522 58 1 -1
3 1 7 1 0 0 2444 522 58 1 -1
4 1 7 1 1 0 2444 522 58 1 -1
5 1 7 1 1 1 2444 522 58 1 95
2 1 8 0 0 0 2751 526 123 1 -1
3 1 8 1 0 0 2751 526 123 1 -1
4 1 8 1 1 0 2751 526 123 1 -1
5 1 8 1 1 1 2751 526 123 1 95
2 1 9 0 0 0 1888 1085 1581 1 -1
3 1 9 1 0 0 1888 1085 1581 1 -1
4 1 9 1 1 0 1888 1085 1581 1 -1
5 1 9 1 1 1 1888 1085 1581 1 95
2 1 10 0 0 0 2453 1091 40 1 -1
3 1 10 1 0 0 2453 1091 40 1 -1
4 1 10 1 1 0 2453 1091 40 1 -1
5 1 10 1 1 1 2453 1091 40 1 95
2 1 11 0 0 0 2492 1110 37 1 -1
3 1 11 1 0 0 2492 1110 37 1 -1
4 1 11 1 1 0 2492 1110 37 1 -1
5 1 11 1 1 1 2492 1110 37 1 95
2 1 12 0 0 0 2453 1091 1 40 -1
3 1 12 1 0 0 2453 1091 1 40 -1
4 1 12 1 1 0 2453 1091 1 40 -1
5 1 12 1 1 1 2453 1091 1 40 95
2 1 13 0 0 0 2492 1091 1 40 -1
3 1 13 1 0 0 2492 1091 1 40 -1
4 1 13 1 1 0 2492 1091 1 40 -1
5 1 13 1 1 1 2492 1091 1 40 95
2 1 14 0 0 0 2453 1130 40 1 -1
3 1 14 1 0 0 2453 1130 40 1 -1
4 1 14 1 1 0 2453 1130 40 1 -1
5 1 14 1 1 1 2453 1130 40 1 95
2 1 15 0 0 0 2528 1110 1 116 -1
3 1 15 1 0 0 2528 1110 1 116 -1
4 1 15 1 1 0 2528 1110 1 116 -1
5 1 15 1 1 1 2528 1110 1 116 95
2 1 16 0 0 0 2472 522 1 794 -1
3 1 16 1 0 0 2472 522 1 794 -1
4 1 16 1 1 0 2472 522 1 794 -1
5 1 16 1 1 1 2472 522 1 794 95
2 1 17 0 0 0 2822 1457 24 1 -1
3 1 17 1 0 0 2822 1457 24 1 -1
4 1 17 1 1 0 2822 1457 24 1 -1
5 1 17 1 1 1 2822 1457 24 1 95
2 1 18 0 0 0 2822 1457 1 18 -1
3 1 18 1 0 0 2822 1457 1 18 -1
4 1 18 1 1 0 2822 1457 1 18 -1
5 1 18 1 1 1 2822 1457 1 18 95
2 1 19 0 0 0 2845 1457 1 17 -1
3 1 19 1 0 0 2845 1457 1 17 -1
4 1 19 1 1 0 2845 1457 1 17 -1
